year	tmax
1864	12.0
1864	11.7
1864	13.5
1864	18.2
1864	14.0
1864	10.8
1864	14.5
1864	17.8
1864	11.2
1864	13.8
1864	10.0
1864	7.3
1864	10.0
1864	8.8
1864	9.7
1864	8.6
1864	12.0
1864	13.5
1864	11.6
1864	12.0
1864	12.5
1864	12.0
1864	14.6
1864	15.2
1864	15.3
1864	17.0
1864	18.0
1864	18.8
1864	21.0
1864	24.1
1864	25.0
1864	20.0
1864	23.8
1864	24.5
1864	26.0
1864	25.2
1864	24.8
1864	26.5
1864	27.0
1864	25.7
1864	20.0
1864	21.5
1864	21.5
1864	18.8
1864	20.3
1864	17.8
1864	18.2
1864	14.5
1864	17.0
1864	17.5
1864	17.0
1864	18.5
1864	20.8
1864	22.8
1864	20.3
1864	21.5
1864	22.0
1864	23.9
1864	23.8
1864	23.8
1864	24.2
1864	22.8
1864	17.0
1864	19.0
1864	23.0
1864	18.8
1864	20.0
1864	23.4
1864	19.6
1864	17.6
1864	18.3
1864	21.1
1864	20.2
1864	23.7
1864	23.8
1864	22.0
1864	20.4
1864	20.6
1864	21.3
1864	25.2
1864	23.4
1864	22.0
1864	21.7
1864	19.6
1864	17.1
1864	19.6
1864	18.9
1864	19.3
1864	19.9
1864	20.2
1864	18.5
1864	18.2
1864	16.6
1864	13.5
1864	16.9
1864	20.0
1864	23.2
1864	16.5
1864	13.8
1864	10.5
1864	14.8
1864	18.5
1864	12.5
1864	12.0
1864	17.6
1864	14.3
1864	10.5
1864	10.4
1864	9.2
1864	13.9
1864	15.5
1864	15.0
1864	17.0
1864	19.5
1864	16.5
1864	14.0
1864	13.0
1864	14.3
1864	13.0
1864	15.2
1864	16.0
1864	16.0
1864	17.7
1864	14.5
1864	15.0
1864	15.5
1864	14.0
1864	15.2
1864	15.3
1864	13.8
1864	15.0
1864	15.5
1864	14.3
1864	14.0
1864	16.6
1864	13.5
1864	15.0
1864	13.0
1864	10.4
1864	8.7
1864	12.0
1864	12.2
1864	9.5
1864	5.2
1864	5.5
1864	7.2
1864	12.3
1864	13.0
1864	11.2
1864	12.8
1864	7.2
1864	7.7
1864	9.5
1864	9.5
1864	5.5
1864	5.0
1864	4.0
1864	4.0
1864	3.0
1864	6.5
1864	9.0
1864	5.2
1864	13.0
1864	11.0
1864	7.0
1864	6.5
1864	7.0
1864	4.1
1864	3.9
1864	5.0
1864	3.2
1864	1.5
1864	1.4
1864	0.5
1864	-1.0
1864	4.5
1864	2.8
1864	-1.8
1864	0.8
1864	-3.2
1864	5.7
1864	3.5
1864	1.0
1864	3.6
1864	3.2
1864	1.4
1864	3.2
1864	3.5
1864	3.4
1864	3.1
1864	-0.3
1864	3.2
1864	5.0
1864	4.8
1864	1.3
1864	-4.6
1864	-2.8
1864	-1.3
1864	-0.7
1864	-1.4
1864	-2.5
1864	-1.0
1864	4.0
1864	4.0
1864	3.0
1864	2.4
1864	2.0
1864	2.0
1864	4.1
1864	7.0
1864	3.2
1864	4.0
1864	3.6
1864	3.0
1864	2.4
1864	2.8
1864	2.2
1864	1.0
1864	1.0
1864	0.9
1864	-2.0
1864	-0.5
1864	-1.1
1864	-1.3
1864	-1.3
1864	-2.4
1864	-4.2
1864	-4.0
1864	0.5
1864	2.0
1864	0.5
1864	3.0
1864	5.8
1864	7.0
1864	-2.0
1865	-6.0
1865	-6.0
1865	-1.8
1865	0.4
1865	2.0
1865	-3.3
1865	-4.7
1865	0.0
1865	4.0
1865	1.8
1865	4.5
1865	3.0
1865	2.8
1865	4.0
1865	3.2
1865	3.5
1865	2.8
1865	1.0
1865	0.9
1865	2.0
1865	1.0
1865	0.2
1865	0.0
1865	-0.2
1865	-3.0
1865	-5.2
1865	-3.2
1865	-4.8
1865	-4.0
1865	-6.8
1865	-7.0
1865	-3.8
1865	-5.8
1865	-15.2
1865	-17.6
1865	-15.8
1865	-17.0
1865	-6.5
1865	-8.5
1865	-12.0
1865	-11.8
1865	-13.0
1865	-9.1
1865	-10.2
1865	-1.0
1865	0.7
1865	2.2
1865	-0.9
1865	1.0
1865	1.3
1865	1.2
1865	-6.0
1865	-3.6
1865	-3.3
1865	2.6
1865	4.0
1865	3.8
1865	4.1
1865	0.5
1865	1.0
1865	3.0
1865	3.0
1865	1.0
1865	2.4
1865	3.5
1865	2.1
1865	0.3
1865	0.0
1865	3.0
1865	4.0
1865	0.5
1865	-1.0
1865	-1.6
1865	-1.0
1865	2.0
1865	-1.0
1865	-4.0
1865	-5.2
1865	-2.2
1865	1.9
1865	3.0
1865	2.5
1865	-2.5
1865	-1.2
1865	-2.2
1865	-5.2
1865	-2.6
1865	0.1
1865	4.1
1865	4.2
1865	4.0
1865	2.1
1865	6.4
1865	7.0
1865	6.8
1865	6.1
1865	9.2
1865	11.0
1865	9.5
1865	8.8
1865	11.0
1865	11.5
1865	9.1
1865	8.2
1865	10.0
1865	11.8
1865	10.4
1865	10.6
1865	9.3
1865	12.0
1865	16.3
1865	16.6
1865	14.1
1865	10.1
1865	12.2
1865	9.4
1865	8.4
1865	6.8
1865	3.2
1865	3.5
1865	8.5
1865	12.0
1865	16.2
1865	15.0
1865	17.2
1865	14.7
1865	13.2
1865	14.7
1865	15.0
1865	12.5
1865	17.4
1865	11.0
1865	15.0
1865	17.3
1865	16.5
1865	18.6
1865	16.5
1865	18.6
1865	21.1
1865	21.0
1865	24.0
1865	19.0
1865	18.8
1865	23.3
1865	25.2
1865	18.0
1865	11.8
1865	15.0
1865	17.9
1865	15.8
1865	11.0
1865	12.5
1865	14.5
1865	15.9
1865	15.5
1865	18.5
1865	18.0
1865	16.7
1865	16.6
1865	16.8
1865	17.3
1865	12.5
1865	17.0
1865	14.0
1865	14.2
1865	18.0
1865	17.7
1865	11.5
1865	18.3
1865	16.4
1865	16.7
1865	16.3
1865	21.9
1865	19.8
1865	23.2
1865	16.0
1865	17.3
1865	12.8
1865	10.7
1865	11.2
1865	17.3
1865	18.2
1865	20.6
1865	25.0
1865	22.3
1865	22.0
1865	22.1
1865	26.0
1865	24.2
1865	19.9
1865	20.8
1865	19.0
1865	18.7
1865	21.8
1865	19.4
1865	22.6
1865	27.0
1865	29.5
1865	28.2
1865	26.0
1865	28.0
1865	30.0
1865	32.4
1865	30.1
1865	32.1
1865	29.5
1865	28.0
1865	29.7
1865	24.8
1865	18.3
1865	18.5
1865	16.6
1865	19.6
1865	18.4
1865	19.5
1865	21.3
1865	22.0
1865	18.7
1865	14.2
1865	16.9
1865	15.3
1865	18.7
1865	20.8
1865	23.6
1865	23.7
1865	23.5
1865	15.9
1865	16.8
1865	18.6
1865	15.4
1865	13.9
1865	15.9
1865	19.0
1865	17.1
1865	17.2
1865	16.8
1865	18.5
1865	20.0
1865	21.0
1865	20.5
1865	13.2
1865	14.8
1865	14.7
1865	17.3
1865	11.0
1865	11.8
1865	14.1
1865	20.0
1865	21.0
1865	20.2
1865	21.4
1865	25.0
1865	20.0
1865	17.8
1865	15.2
1865	16.5
1865	16.5
1865	16.0
1865	18.0
1865	17.1
1865	14.2
1865	18.0
1865	19.3
1865	19.3
1865	17.1
1865	16.6
1865	16.5
1865	18.0
1865	19.1
1865	20.2
1865	16.2
1865	12.0
1865	11.6
1865	13.0
1865	13.0
1865	9.5
1865	10.3
1865	12.0
1865	13.0
1865	12.8
1865	10.0
1865	5.6
1865	4.8
1865	5.8
1865	8.0
1865	6.1
1865	8.0
1865	5.0
1865	4.0
1865	5.0
1865	4.4
1865	8.0
1865	11.0
1865	10.0
1865	10.0
1865	10.1
1865	7.5
1865	7.5
1865	7.0
1865	8.0
1865	10.8
1865	5.0
1865	7.9
1865	9.8
1865	10.0
1865	8.2
1865	8.0
1865	6.7
1865	5.2
1865	4.5
1865	5.1
1865	5.4
1865	5.2
1865	5.0
1865	5.2
1865	0.2
1865	6.2
1865	6.0
1865	4.2
1865	6.6
1865	7.0
1865	5.8
1865	3.3
1865	5.3
1865	7.0
1865	6.4
1865	7.0
1865	8.5
1865	10.0
1865	8.4
1865	8.5
1865	4.0
1865	1.5
1865	1.5
1865	-0.5
1865	0.6
1865	0.9
1865	-0.2
1865	0.3
1865	-1.7
1865	0.1
1865	2.2
1865	7.2
1865	7.1
1865	6.8
1865	1.1
1865	4.7
1865	4.2
1865	1.0
1865	5.8
1865	2.6
1865	5.9
1865	2.7
1865	4.3
1865	4.3
1865	8.5
1865	3.2
1865	4.5
1865	3.2
1865	4.2
1865	4.7
1865	1.5
1865	4.2
1865	5.0
1865	5.2
1866	6.0
1866	5.8
1866	4.4
1866	3.2
1866	3.0
1866	2.6
1866	2.8
1866	3.0
1866	3.5
1866	3.0
1866	1.8
1866	3.3
1866	-2.5
1866	2.0
1866	6.5
1866	6.2
1866	4.1
1866	3.5
1866	7.2
1866	6.7
1866	6.1
1866	8.0
1866	4.5
1866	1.1
1866	4.0
1866	4.4
1866	7.2
1866	7.3
1866	6.0
1866	8.0
1866	-3.0
1866	1.7
1866	2.0
1866	3.5
1866	4.2
1866	3.2
1866	1.8
1866	0.8
1866	0.6
1866	-1.0
1866	-1.5
1866	-1.0
1866	0.0
1866	3.6
1866	1.8
1866	-0.1
1866	2.0
1866	1.8
1866	1.5
1866	-1.0
1866	-5.0
1866	-4.0
1866	-3.0
1866	-1.8
1866	-2.2
1866	-3.1
1866	-1.0
1866	-1.4
1866	-7.3
1866	-7.8
1866	-6.0
1866	-0.8
1866	1.0
1866	2.0
1866	-4.7
1866	-0.1
1866	2.0
1866	-1.9
1866	-2.0
1866	1.7
1866	-7.2
1866	-8.0
1866	-8.0
1866	-2.2
1866	3.3
1866	2.0
1866	1.3
1866	1.0
1866	-1.4
1866	-5.2
1866	-3.3
1866	-5.0
1866	-0.1
1866	-2.2
1866	-3.0
1866	-0.2
1866	0.8
1866	3.6
1866	5.0
1866	7.1
1866	6.0
1866	4.2
1866	3.2
1866	3.2
1866	6.1
1866	5.6
1866	8.7
1866	8.8
1866	11.5
1866	11.4
1866	9.5
1866	11.8
1866	12.8
1866	14.4
1866	9.1
1866	10.0
1866	10.8
1866	8.0
1866	1.0
1866	0.9
1866	3.7
1866	9.0
1866	14.8
1866	16.5
1866	12.4
1866	9.2
1866	14.9
1866	10.5
1866	5.2
1866	7.0
1866	9.0
1866	7.5
1866	5.4
1866	13.2
1866	12.0
1866	7.5
1866	13.0
1866	14.2
1866	12.0
1866	12.8
1866	10.6
1866	12.3
1866	6.8
1866	4.8
1866	6.8
1866	12.0
1866	10.5
1866	8.7
1866	8.2
1866	8.5
1866	10.4
1866	10.0
1866	10.0
1866	15.0
1866	19.1
1866	17.8
1866	18.0
1866	17.0
1866	16.9
1866	16.0
1866	16.9
1866	17.1
1866	18.2
1866	19.2
1866	23.2
1866	24.0
1866	24.2
1866	27.0
1866	20.8
1866	24.7
1866	23.2
1866	17.0
1866	12.2
1866	12.0
1866	17.0
1866	18.0
1866	19.0
1866	18.8
1866	17.0
1866	17.8
1866	19.0
1866	20.0
1866	20.6
1866	21.8
1866	24.8
1866	26.0
1866	28.2
1866	28.0
1866	28.0
1866	28.5
1866	23.7
1866	23.2
1866	20.8
1866	20.0
1866	20.0
1866	20.0
1866	16.4
1866	20.6
1866	21.0
1866	18.7
1866	21.7
1866	17.8
1866	20.2
1866	20.8
1866	21.0
1866	22.4
1866	25.0
1866	18.4
1866	15.5
1866	19.4
1866	19.3
1866	18.8
1866	16.0
1866	15.9
1866	18.3
1866	18.7
1866	19.9
1866	19.8
1866	19.0
1866	18.9
1866	19.5
1866	18.6
1866	18.5
1866	14.3
1866	17.0
1866	18.3
1866	18.3
1866	18.1
1866	17.4
1866	19.0
1866	18.2
1866	20.0
1866	20.5
1866	19.4
1866	17.4
1866	18.5
1866	16.0
1866	19.8
1866	18.2
1866	17.8
1866	17.8
1866	19.4
1866	19.0
1866	22.7
1866	26.0
1866	22.7
1866	20.2
1866	18.0
1866	21.4
1866	20.0
1866	21.0
1866	19.1
1866	19.0
1866	18.0
1866	19.8
1866	18.5
1866	16.5
1866	17.0
1866	19.5
1866	18.2
1866	18.5
1866	19.2
1866	15.7
1866	16.0
1866	16.0
1866	17.0
1866	17.0
1866	15.7
1866	15.0
1866	16.1
1866	15.0
1866	15.6
1866	15.2
1866	15.8
1866	14.2
1866	16.5
1866	21.0
1866	16.0
1866	15.9
1866	21.0
1866	22.4
1866	21.0
1866	17.4
1866	14.0
1866	15.2
1866	15.0
1866	14.8
1866	13.0
1866	12.5
1866	16.1
1866	15.0
1866	12.8
1866	13.8
1866	8.2
1866	7.2
1866	9.5
1866	9.9
1866	6.5
1866	5.6
1866	6.5
1866	7.5
1866	5.1
1866	7.2
1866	8.0
1866	10.0
1866	9.2
1866	7.5
1866	9.0
1866	6.7
1866	6.6
1866	7.0
1866	7.2
1866	6.5
1866	4.1
1866	5.1
1866	8.2
1866	9.0
1866	6.7
1866	7.0
1866	7.7
1866	5.0
1866	5.7
1866	7.2
1866	8.0
1866	2.6
1866	5.0
1866	6.0
1866	5.0
1866	-0.1
1866	2.2
1866	-2.4
1866	2.9
1866	0.2
1866	-4.0
1866	-3.4
1866	-3.8
1866	-2.0
1866	-0.6
1866	-2.1
1866	0.8
1866	1.5
1866	-1.0
1866	-1.0
1866	2.5
1866	2.0
1866	2.0
1866	2.5
1866	5.0
1866	4.0
1866	3.0
1866	5.3
1866	6.0
1866	1.5
1866	2.5
1866	-3.4
1866	-8.0
1866	-9.2
1866	-9.6
1866	-10.7
1866	-3.0
1866	-2.0
1866	2.0
1866	5.5
1866	5.0
1866	7.0
1866	7.0
1866	5.4
1866	5.2
1866	2.4
1866	1.6
1866	2.2
1866	1.0
1866	-4.6
1866	-9.0
1866	-11.8
1867	-6.8
1867	-4.0
1867	-6.5
1867	-12.0
1867	-12.0
1867	-11.0
1867	-2.2
1867	1.2
1867	3.0
1867	2.2
1867	-7.0
1867	-5.0
1867	-9.2
1867	-9.0
1867	-11.0
1867	-8.0
1867	-8.6
1867	-8.0
1867	-9.8
1867	-9.1
1867	-9.7
1867	-9.9
1867	-10.0
1867	-3.7
1867	-1.8
1867	-5.8
1867	-8.0
1867	-0.6
1867	1.8
1867	-5.5
1867	-5.0
1867	-4.6
1867	1.8
1867	2.0
1867	4.0
1867	2.0
1867	2.5
1867	3.0
1867	2.0
1867	1.2
1867	-0.7
1867	3.0
1867	4.6
1867	8.1
1867	5.5
1867	4.0
1867	3.0
1867	2.0
1867	-2.4
1867	3.0
1867	2.1
1867	4.0
1867	6.8
1867	-3.0
1867	-6.0
1867	-0.2
1867	-4.0
1867	-7.2
1867	-8.2
1867	-4.0
1867	1.5
1867	4.4
1867	7.0
1867	2.2
1867	-1.0
1867	-1.0
1867	-4.3
1867	-5.0
1867	-0.1
1867	-3.4
1867	-8.5
1867	-2.2
1867	-2.0
1867	-7.4
1867	-8.0
1867	-3.1
1867	-0.1
1867	-1.0
1867	-3.4
1867	-3.1
1867	-2.7
1867	-1.0
1867	3.0
1867	4.7
1867	3.6
1867	5.5
1867	3.8
1867	4.7
1867	6.0
1867	7.0
1867	4.1
1867	6.0
1867	2.8
1867	3.0
1867	3.2
1867	-0.2
1867	3.0
1867	4.0
1867	0.1
1867	3.0
1867	2.8
1867	-0.4
1867	3.8
1867	4.8
1867	7.8
1867	2.0
1867	3.2
1867	4.8
1867	3.0
1867	11.7
1867	5.7
1867	7.2
1867	7.6
1867	10.7
1867	5.2
1867	6.2
1867	9.0
1867	2.5
1867	3.0
1867	2.0
1867	2.3
1867	3.2
1867	2.0
1867	9.1
1867	8.2
1867	7.1
1867	14.8
1867	11.7
1867	4.0
1867	5.5
1867	6.2
1867	2.8
1867	0.8
1867	5.0
1867	6.5
1867	10.0
1867	10.8
1867	11.8
1867	11.4
1867	8.6
1867	6.2
1867	4.1
1867	5.0
1867	3.0
1867	4.4
1867	4.2
1867	13.0
1867	11.2
1867	15.2
1867	21.0
1867	17.0
1867	16.2
1867	12.0
1867	13.8
1867	11.2
1867	13.0
1867	15.2
1867	16.4
1867	19.2
1867	12.5
1867	13.0
1867	10.5
1867	15.5
1867	15.0
1867	16.0
1867	18.0
1867	12.8
1867	13.0
1867	19.0
1867	15.0
1867	20.2
1867	24.6
1867	26.2
1867	28.2
1867	29.9
1867	28.0
1867	20.5
1867	23.5
1867	16.1
1867	14.4
1867	17.1
1867	17.0
1867	18.0
1867	14.0
1867	16.4
1867	19.0
1867	15.0
1867	17.2
1867	15.8
1867	16.2
1867	20.7
1867	23.1
1867	23.5
1867	26.1
1867	25.5
1867	24.6
1867	24.4
1867	22.1
1867	21.4
1867	20.2
1867	16.0
1867	17.5
1867	19.2
1867	22.2
1867	21.8
1867	20.4
1867	23.0
1867	18.0
1867	18.3
1867	20.0
1867	12.0
1867	12.3
1867	17.0
1867	18.0
1867	18.1
1867	16.0
1867	18.5
1867	18.7
1867	21.7
1867	19.5
1867	21.0
1867	15.9
1867	18.6
1867	21.0
1867	21.6
1867	23.6
1867	24.0
1867	22.5
1867	22.0
1867	19.0
1867	20.8
1867	20.0
1867	16.0
1867	18.3
1867	19.2
1867	20.0
1867	21.0
1867	22.0
1867	16.8
1867	20.0
1867	19.4
1867	19.3
1867	20.0
1867	15.6
1867	15.2
1867	15.0
1867	16.0
1867	16.2
1867	16.0
1867	16.2
1867	14.0
1867	18.2
1867	18.2
1867	12.5
1867	16.8
1867	15.6
1867	16.6
1867	18.0
1867	15.0
1867	13.2
1867	14.0
1867	17.0
1867	15.6
1867	15.5
1867	13.8
1867	15.0
1867	9.2
1867	8.2
1867	9.1
1867	9.9
1867	14.0
1867	11.0
1867	11.0
1867	9.2
1867	10.8
1867	10.5
1867	9.2
1867	7.6
1867	8.0
1867	8.8
1867	9.0
1867	8.2
1867	11.0
1867	9.9
1867	11.6
1867	11.7
1867	10.1
1867	9.8
1867	9.8
1867	9.1
1867	11.4
1867	11.3
1867	9.3
1867	10.2
1867	12.0
1867	15.0
1867	14.1
1867	11.0
1867	11.0
1867	10.5
1867	10.2
1867	6.8
1867	8.0
1867	6.7
1867	9.0
1867	7.2
1867	2.1
1867	5.1
1867	3.2
1867	-2.9
1867	5.2
1867	6.3
1867	2.0
1867	4.0
1867	5.6
1867	5.8
1867	7.0
1867	6.2
1867	7.1
1867	6.0
1867	2.0
1867	0.2
1867	2.0
1867	2.0
1867	-1.8
1867	0.8
1867	-2.9
1867	2.0
1867	4.0
1867	6.0
1867	-1.2
1867	2.2
1867	0.3
1867	4.6
1867	5.2
1867	3.8
1867	-3.9
1867	2.1
1867	3.0
1867	0.7
1867	-1.6
1867	-9.2
1867	-9.0
1867	-2.0
1867	-0.7
1867	-4.0
1867	-10.0
1867	-9.0
1867	-7.0
1867	-7.0
1867	-4.8
1867	-6.2
1867	-6.2
1867	-13.8
1867	-16.0
1867	-13.8
1867	-6.1
1867	-3.2
1867	0.4
1867	1.3
1867	5.8
1867	-0.3
1867	-1.5
1867	-10.0
1867	-7.1
1868	-3.0
1868	-5.2
1868	-8.0
1868	-7.4
1868	-6.8
1868	-7.0
1868	-7.0
1868	-6.0
1868	-7.1
1868	-7.2
1868	-4.0
1868	-1.4
1868	-1.2
1868	1.2
1868	4.0
1868	4.0
1868	5.0
1868	5.0
1868	2.2
1868	1.1
1868	0.2
1868	-5.0
1868	-11.2
1868	-18.0
1868	-6.2
1868	-2.5
1868	-3.6
1868	2.0
1868	1.8
1868	1.0
1868	4.0
1868	4.8
1868	2.3
1868	-2.3
1868	1.4
1868	-2.3
1868	4.5
1868	0.5
1868	3.6
1868	0.2
1868	-3.5
1868	-0.6
1868	-7.0
1868	-7.1
1868	-1.3
1868	2.3
1868	-0.8
1868	4.0
1868	5.2
1868	3.3
1868	4.0
1868	1.2
1868	2.7
1868	2.0
1868	4.8
1868	5.0
1868	7.0
1868	7.0
1868	4.0
1868	4.5
1868	5.2
1868	2.4
1868	-2.8
1868	-1.0
1868	2.0
1868	1.0
1868	-4.6
1868	0.7
1868	4.0
1868	0.8
1868	3.4
1868	3.0
1868	6.0
1868	1.8
1868	5.0
1868	3.2
1868	4.8
1868	3.2
1868	4.7
1868	5.0
1868	8.0
1868	8.6
1868	8.1
1868	3.4
1868	2.1
1868	5.4
1868	2.1
1868	6.0
1868	7.5
1868	9.7
1868	9.8
1868	5.1
1868	3.8
1868	3.0
1868	11.0
1868	8.2
1868	7.2
1868	5.2
1868	6.7
1868	6.8
1868	3.2
1868	2.4
1868	1.3
1868	4.0
1868	7.0
1868	9.0
1868	6.0
1868	4.2
1868	8.8
1868	5.0
1868	10.0
1868	11.0
1868	13.6
1868	12.0
1868	9.0
1868	7.2
1868	7.0
1868	10.1
1868	12.0
1868	10.3
1868	10.2
1868	8.9
1868	11.0
1868	12.0
1868	11.1
1868	9.8
1868	7.8
1868	10.4
1868	12.8
1868	15.4
1868	18.0
1868	16.0
1868	18.2
1868	20.0
1868	21.2
1868	19.4
1868	15.5
1868	13.8
1868	17.3
1868	18.0
1868	17.1
1868	22.2
1868	13.8
1868	15.5
1868	17.0
1868	18.1
1868	19.5
1868	19.5
1868	20.0
1868	19.1
1868	22.6
1868	21.0
1868	21.4
1868	21.8
1868	20.7
1868	22.4
1868	19.2
1868	19.5
1868	22.1
1868	18.2
1868	15.0
1868	20.0
1868	20.2
1868	22.0
1868	21.1
1868	20.0
1868	26.0
1868	19.0
1868	19.5
1868	19.6
1868	20.5
1868	25.0
1868	27.1
1868	25.0
1868	29.9
1868	29.0
1868	24.2
1868	19.8
1868	18.0
1868	20.4
1868	25.2
1868	19.8
1868	21.0
1868	22.2
1868	24.6
1868	28.0
1868	20.1
1868	21.5
1868	20.8
1868	23.7
1868	26.5
1868	24.8
1868	21.0
1868	26.0
1868	24.0
1868	23.8
1868	29.2
1868	30.0
1868	30.2
1868	30.9
1868	28.8
1868	23.4
1868	25.4
1868	29.0
1868	29.2
1868	16.1
1868	21.8
1868	22.0
1868	22.0
1868	21.0
1868	23.5
1868	25.5
1868	25.5
1868	22.2
1868	24.8
1868	27.0
1868	22.0
1868	23.0
1868	21.5
1868	25.4
1868	23.7
1868	25.0
1868	22.7
1868	23.1
1868	23.3
1868	25.2
1868	26.4
1868	31.0
1868	30.0
1868	30.1
1868	31.0
1868	27.7
1868	23.2
1868	27.6
1868	27.0
1868	25.0
1868	23.0
1868	21.1
1868	19.6
1868	20.0
1868	18.0
1868	19.0
1868	18.7
1868	20.0
1868	20.0
1868	11.1
1868	13.0
1868	18.2
1868	19.0
1868	23.0
1868	22.8
1868	22.5
1868	18.2
1868	16.3
1868	17.0
1868	18.0
1868	16.0
1868	17.8
1868	12.2
1868	15.0
1868	14.2
1868	15.3
1868	15.2
1868	14.5
1868	14.6
1868	12.2
1868	12.0
1868	15.7
1868	12.2
1868	9.0
1868	10.0
1868	10.2
1868	15.2
1868	14.9
1868	12.0
1868	8.1
1868	12.8
1868	10.0
1868	10.4
1868	13.0
1868	13.2
1868	13.0
1868	12.0
1868	12.1
1868	13.4
1868	9.9
1868	9.5
1868	11.0
1868	11.6
1868	11.4
1868	11.2
1868	11.0
1868	13.2
1868	11.8
1868	9.0
1868	7.1
1868	7.0
1868	10.0
1868	8.0
1868	5.6
1868	7.1
1868	7.0
1868	4.0
1868	6.1
1868	7.0
1868	9.0
1868	11.8
1868	12.0
1868	8.0
1868	5.0
1868	5.0
1868	4.0
1868	3.0
1868	2.2
1868	3.0
1868	5.2
1868	4.7
1868	0.2
1868	1.2
1868	2.0
1868	5.0
1868	-2.0
1868	-2.2
1868	-6.3
1868	-8.2
1868	0.1
1868	3.4
1868	3.8
1868	5.8
1868	6.0
1868	3.1
1868	1.8
1868	0.5
1868	1.0
1868	-0.9
1868	-2.0
1868	1.2
1868	1.4
1868	4.1
1868	9.0
1868	8.8
1868	7.8
1868	-5.2
1868	-6.5
1868	-1.2
1868	6.4
1868	6.0
1868	-1.0
1868	-3.1
1868	3.0
1868	4.0
1868	4.0
1868	4.0
1868	4.0
1868	2.0
1868	0.2
1868	1.2
1868	1.2
1868	0.6
1868	-1.0
1868	-2.0
1868	-1.4
1868	1.8
1868	0.1
1868	-2.1
1868	-1.0
1869	-1.0
1869	-1.9
1869	-1.2
1869	1.0
1869	1.5
1869	3.0
1869	3.0
1869	2.2
1869	4.8
1869	2.8
1869	2.0
1869	3.3
1869	3.2
1869	1.8
1869	1.3
1869	1.3
1869	-2.4
1869	-1.6
1869	-4.1
1869	-1.0
1869	-1.9
1869	-4.8
1869	-6.1
1869	-4.5
1869	-5.0
1869	-4.0
1869	-2.0
1869	0.1
1869	3.0
1869	5.0
1869	5.0
1869	6.2
1869	8.0
1869	2.0
1869	2.4
1869	6.0
1869	8.5
1869	5.2
1869	7.0
1869	6.2
1869	3.7
1869	-1.3
1869	-1.0
1869	1.2
1869	6.1
1869	3.0
1869	2.0
1869	6.3
1869	5.0
1869	2.0
1869	-0.6
1869	-3.5
1869	-3.6
1869	-3.2
1869	-1.0
1869	2.2
1869	5.0
1869	2.1
1869	1.7
1869	-1.0
1869	0.0
1869	-0.1
1869	-0.8
1869	-3.6
1869	-2.7
1869	1.0
1869	-0.2
1869	-0.1
1869	0.2
1869	0.2
1869	4.0
1869	1.0
1869	-0.1
1869	1.6
1869	2.0
1869	3.7
1869	6.0
1869	4.7
1869	3.9
1869	6.0
1869	0.8
1869	3.0
1869	3.8
1869	3.0
1869	5.9
1869	1.9
1869	2.2
1869	7.4
1869	6.0
1869	9.0
1869	6.0
1869	6.0
1869	7.0
1869	11.1
1869	10.5
1869	11.0
1869	10.5
1869	7.8
1869	6.1
1869	6.0
1869	6.7
1869	3.5
1869	5.8
1869	6.5
1869	11.0
1869	15.7
1869	7.3
1869	9.0
1869	6.8
1869	12.6
1869	14.0
1869	13.8
1869	15.3
1869	17.0
1869	16.1
1869	20.0
1869	20.9
1869	13.0
1869	12.0
1869	7.0
1869	8.0
1869	4.0
1869	5.2
1869	6.0
1869	7.8
1869	10.1
1869	11.0
1869	15.0
1869	10.0
1869	7.0
1869	15.0
1869	19.0
1869	17.0
1869	12.8
1869	11.7
1869	12.4
1869	13.5
1869	13.0
1869	17.5
1869	16.5
1869	14.0
1869	16.0
1869	11.2
1869	16.0
1869	12.0
1869	17.0
1869	18.2
1869	8.0
1869	13.4
1869	12.2
1869	14.5
1869	11.1
1869	11.4
1869	16.0
1869	17.0
1869	16.5
1869	16.8
1869	16.4
1869	10.2
1869	15.8
1869	12.5
1869	13.8
1869	17.6
1869	18.1
1869	19.0
1869	21.2
1869	19.0
1869	18.5
1869	16.0
1869	16.5
1869	18.6
1869	15.0
1869	15.0
1869	15.0
1869	16.0
1869	19.0
1869	22.7
1869	23.8
1869	16.0
1869	19.0
1869	23.4
1869	14.4
1869	19.2
1869	16.2
1869	18.1
1869	20.0
1869	22.0
1869	19.2
1869	22.0
1869	23.3
1869	20.0
1869	17.2
1869	22.0
1869	23.1
1869	19.0
1869	15.2
1869	19.5
1869	20.0
1869	21.2
1869	23.2
1869	20.2
1869	20.6
1869	22.1
1869	26.0
1869	23.0
1869	25.0
1869	23.0
1869	27.0
1869	25.6
1869	22.0
1869	21.4
1869	23.0
1869	26.0
1869	26.1
1869	25.5
1869	20.2
1869	20.3
1869	20.0
1869	18.0
1869	19.7
1869	19.0
1869	18.2
1869	18.2
1869	17.2
1869	18.0
1869	21.5
1869	21.4
1869	20.8
1869	18.0
1869	16.2
1869	15.3
1869	16.0
1869	17.0
1869	21.1
1869	16.2
1869	19.1
1869	21.6
1869	23.4
1869	20.2
1869	16.0
1869	17.5
1869	12.1
1869	12.7
1869	12.3
1869	9.2
1869	11.0
1869	12.9
1869	16.6
1869	16.0
1869	17.0
1869	19.2
1869	22.0
1869	23.0
1869	20.0
1869	17.2
1869	15.0
1869	17.0
1869	15.2
1869	16.0
1869	15.5
1869	15.4
1869	17.0
1869	13.6
